"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0030111","regulation of Wnt signaling pathway",265,-0.381891478950489,-1.59367393883142,0.000209777480307701,0.00480469425608518,0.00382228335623414,2784,"tags=30%, list=21%, signal=24%","6659/8658/83786/83595/79809/7128/23213/25937/3516/10042/85407/351/10159/6789/25/1896/130612/3728/27185/7040/27130/6663/650/2300/53944/55959/85409/51741/1956/8434/3090/7091/7249/54972/147495/7162/23500/84327/9580/5204/1601/153090/4188/54894/10076/7090/6662/6714/120892/7474/79705/406/4776/1277/55612/27303/83439/7097/25960/6934/164284/80114/6424/388336/80139/81029/51339/4035/6497/6299/2735/4851/8840/65268/25987/5754/152573/2719/6423/1958"
"GO:1903131","mononuclear cell differentiation",377,-0.359388083896376,-1.53845889231125,0.000214540046004609,0.00489330088262179,0.00389277267684679,2581,"tags=30%, list=19%, signal=25%","3815/3516/9935/2624/301/7157/10312/54567/351/6601/60/25/596/860/4055/865/9308/23228/64332/10288/27086/9760/7422/5087/84456/3988/7040/7048/3716/3665/3059/4092/4853/652/7099/4221/146850/8325/9840/942/3965/3140/6666/2213/51341/6778/6693/3707/3623/6776/26022/5777/3071/5293/5896/7409/861/4627/864/678/90865/6095/5914/29760/3566/84695/9580/1513/1436/2194/602/1840/639/3714/10100/84447/1794/714/23476/3428/6774/7704/8111/11006/3559/177/150372/3394/100/7226/3696/55619/3726/84766/7097/920/558/604/91543/4323/1435/57178/10673/139818/677/1880/114548/10875/2736/2150/4914/1958/2353"
"GO:0007264","small GTPase-mediated signal transduction",430,-0.343809169833512,-1.48898838446719,0.000217352753533325,0.0049368837047362,0.00392744416408546,2398,"tags=27%, list=18%, signal=23%","58480/9170/50848/8936/257106/25/3984/116985/5294/8153/57480/2828/201176/3988/3845/150/23221/11261/9046/185/80728/56990/64787/11135/5909/4853/9912/84033/57142/117178/57572/5338/7052/8412/153020/9771/55701/22821/7249/57706/10188/3707/9265/81848/55667/7410/10672/393/22899/7409/27128/10411/2245/23607/117289/115727/1281/2059/9922/9909/395/10163/9353/157285/93663/7454/58504/128272/9289/89846/57449/23263/55103/153090/1794/57698/154796/6714/9138/79930/3479/120892/9077/64283/221472/64333/10252/115703/5649/5364/79567/8831/440073/55619/117/85004/604/1435/4653/10451/139818/1278/64926/6091/51291/26053/4804/2150/4851/1902/23550/10045/4168/9423/57139/4914/2048"
"GO:0030850","prostate gland development",30,-0.657557687349367,-1.95671109438316,0.000219217761247872,0.00495866952508617,0.00394477546012374,1399,"tags=40%, list=10%, signal=36%","652/9420/5914/6662/7474/5176/4313/655/2735/4851/3400/3371"
"GO:0060221","retinal rod cell differentiation",11,-0.841995404252375,-1.93470428245926,0.000225756443086203,0.00508555872203242,0.00404571975329272,880,"tags=45%, list=7%, signal=43%","6662/6774/4915/6096/148398"
"GO:0090288","negative regulation of cellular response to growth factor stimulus",77,-0.520506458880194,-1.85161347803608,0.000238285075990112,0.00534578895889292,0.00425274098089341,1235,"tags=26%, list=9%, signal=24%","6498/9353/153090/7057/7474/10252/25960/90993/8862/8646/11117/7130/6497/1634/4804/4851/2200/6423/91851/25884"
"GO:0010574","regulation of vascular endothelial growth factor production",26,-0.671472028196292,-1.95834695607111,0.000240932133913672,0.00538311224915689,0.00428243281633023,2921,"tags=62%, list=22%, signal=48%","3572/3091/23213/136/9451/7040/55959/6095/6774/728/2324/719/1545/718/5743/147372"
"GO:0021988","olfactory lobe development",22,-0.682959636708668,-1.87966295901222,0.000262318711655737,0.00574373051041402,0.0045693158320833,1585,"tags=45%, list=12%, signal=40%","10371/22809/8482/9353/1436/120892/7474/6091/6497/6299"
"GO:0032640","tumor necrosis factor production",123,-0.454236261531439,-1.72945770103089,0.000259242420276269,0.00574373051041402,0.0045693158320833,2340,"tags=38%, list=17%, signal=32%","351/84868/1660/1191/2212/27086/7040/7099/64581/3965/409/2213/23208/6693/7098/5777/2000/148022/90865/5914/10417/6376/602/6774/7538/3479/64170/120892/11006/7096/64135/7057/7474/23586/177/1536/4776/4938/284/4940/945/7097/558/4939/9590/7291/2048"
"GO:0032680","regulation of tumor necrosis factor production",123,-0.454236261531439,-1.72945770103089,0.000259242420276269,0.00574373051041402,0.0045693158320833,2340,"tags=38%, list=17%, signal=32%","351/84868/1660/1191/2212/27086/7040/7099/64581/3965/409/2213/23208/6693/7098/5777/2000/148022/90865/5914/10417/6376/602/6774/7538/3479/64170/120892/11006/7096/64135/7057/7474/23586/177/1536/4776/4938/284/4940/945/7097/558/4939/9590/7291/2048"
"GO:0098739","import across plasma membrane",126,-0.45030635883663,-1.71849730220802,0.000261274819751731,0.00574373051041402,0.0045693158320833,1651,"tags=30%, list=12%, signal=27%","5534/25800/201266/6509/478/206358/6553/51393/81031/10060/773/55244/81539/6339/5999/6567/610/27112/5023/7057/8660/6565/7226/6548/6510/9154/23428/10021/113235/84679/285195/6573/6515/482/6506/8912/6536/3760"
"GO:0050920","regulation of chemotaxis",144,-0.434999167882843,-1.70082735959017,0.000261404441516547,0.00574373051041402,0.0045693158320833,1766,"tags=30%, list=13%, signal=26%","1906/1240/57118/3965/683/7852/3071/1954/3673/7162/2277/9353/1436/5919/1843/25865/64221/728/7057/7474/177/7060/79890/1230/285/6347/719/5159/25960/1435/4916/1880/6091/7130/55558/4858/5156/2150/4851/1902/7857/4856/6366"
"GO:0098815","modulation of excitatory postsynaptic potential",35,-0.632841361563407,-1.94914672369418,0.000263428793424133,0.00574505663427771,0.00457037080476259,1519,"tags=40%, list=11%, signal=36%","57465/112755/57502/9378/2905/5999/120892/85358/5649/9294/57555/54413/2898/66000"
"GO:0016055","Wnt signaling pathway",366,-0.354753134377876,-1.51523326625512,0.000265497464286576,0.0057671949186695,0.00458798249688205,2795,"tags=28%, list=21%, signal=23%","5916/6659/8658/83786/83595/2535/79809/7128/23213/25937/3516/10042/85407/23002/351/10159/6789/25/1896/130612/3728/27185/7040/9863/7041/27130/6663/650/2300/53944/55959/9314/85409/1363/1906/51741/1956/8325/8434/3090/7091/7249/54972/6477/2011/147495/6615/7162/23500/84327/9580/5204/4811/128272/1601/153090/4188/54894/10076/7090/6662/6714/120892/7474/1291/79705/406/1952/57216/4776/1277/2869/55612/27303/83439/7097/25960/6934/164284/80114/5310/4653/6424/388336/80139/2239/81029/51339/4035/6497/283149/1910/6299/2735/4851/8840/65268/25987/5754/152573/4929/2719/6423/1958"
"GO:0001935","endothelial cell proliferation",128,-0.441036945638732,-1.69028057472064,0.000269815550221496,0.00578830796146354,0.00460477857750027,3309,"tags=43%, list=24%, signal=33%","2321/9839/4208/1950/10000/6387/7124/4017/3091/3676/5587/949/947/23213/2624/54567/283/7046/7422/2022/3988/284361/22846/6772/185/8828/652/2252/240/3162/6776/5293/1969/25865/6774/8854/1295/7026/7057/7474/6678/7060/2324/6347/3164/8862/4323/1893/3339/5365/4804/7857/3357/1296/3481"
"GO:0030595","leukocyte chemotaxis",143,-0.432438881471432,-1.68525322770682,0.000267633753319435,0.00578830796146354,0.00460477857750027,1814,"tags=31%, list=13%, signal=27%","3672/1906/1240/57118/240/3965/683/7852/3071/3579/5293/9420/7409/5142/2277/9353/1436/5919/6376/1843/728/23396/7057/7474/7060/79890/1230/2920/7226/6347/719/8792/1435/10451/1880/4313/7130/5339/1910/2150/7857/4856/6362/6366"
"GO:0009199","ribonucleoside triphosphate metabolic process",221,0.341301293617151,1.55426443482444,0.000270699093557666,0.00578830796146354,0.00460477857750027,2380,"tags=33%, list=18%, signal=27%","8870/368/318/3704/572/65990/4713/706/513/51024/2645/4695/3692/4728/30968/4716/54541/402/226/4702/4722/514/64223/9551/517/5223/518/54539/65018/4725/93974/7371/669/4726/230/2027/4830/4696/4700/4710/4694/2597/516/5901/5236/4723/4717/51548/790955/509/10476/4712/4731/26471/522/4832/4707/6390/9556/4718/55753/83549/4720/84833/55967/506/4709/374291/4706/4708/7167/5465"
"GO:0009144","purine nucleoside triphosphate metabolic process",222,0.334353103199853,1.52679636687954,0.000269468643132404,0.00578830796146354,0.00460477857750027,2380,"tags=32%, list=18%, signal=27%","8870/368/318/3704/572/65990/4713/706/513/51024/2645/4695/3692/4728/30968/4716/54541/402/226/2987/4702/4722/514/64223/9551/517/5223/518/54539/65018/4725/93974/669/4726/230/2027/4830/4696/4700/4710/4694/2597/516/5901/5236/4723/4717/51548/790955/509/10476/4712/4731/26471/522/4832/4707/6390/9556/4718/55753/4720/84833/55967/506/4709/374291/4706/4708/7167/1716/5465"
"GO:0030048","actin filament-based movement",114,-0.448743453870622,-1.6929279254587,0.0002735320178554,0.00582612554762826,0.00463486364066267,3121,"tags=43%, list=23%, signal=33%","10142/5144/8976/4650/1829/6324/388591/81/4646/488/6329/4607/9631/3728/3759/4645/3781/7139/7456/55930/10060/6330/122786/25777/4627/6781/5142/10163/6335/7454/4624/2934/57698/487/4430/79784/4628/23171/2258/4647/6548/23704/10021/59/4642/2702/2316/4648/3760"
"GO:0007611","learning or memory",181,-0.407265512921009,-1.63414907874769,0.000278114425791844,0.00590076886350603,0.00469424471440579,2897,"tags=34%, list=21%, signal=27%","3091/55236/92521/26258/22849/84687/2760/56924/9867/100132074/3815/1742/351/1959/8867/8554/64084/25/10288/3845/23236/4891/1956/23208/7832/23373/5896/10411/109/7162/57502/9378/8622/1620/6714/177/85358/3269/8516/2258/5649/4776/55450/8831/4593/7097/5176/10347/23152/4915/25946/590/41/80863/4137/54413/5743/9379/4914/2048/2353"
"GO:0071867","response to monoamine",43,-0.602187242397767,-1.94458462308724,0.000290289459024801,0.00611170961039139,0.00486205462342349,2393,"tags=44%, list=18%, signal=36%","8787/25/197258/2773/10681/5064/7052/409/9630/2774/57657/2769/5999/120892/8013/3360/2316/2775/3357"
"GO:0071869","response to catecholamine",43,-0.602187242397767,-1.94458462308724,0.000290289459024801,0.00611170961039139,0.00486205462342349,2393,"tags=44%, list=18%, signal=36%","8787/25/197258/2773/10681/5064/7052/409/9630/2774/57657/2769/5999/120892/8013/3360/2316/2775/3357"
"GO:0070207","protein homotrimerization",12,-0.803375344148243,-1.8923060510694,0.000301180078132249,0.0062925944568547,0.00500595413110934,1557,"tags=58%, list=12%, signal=52%","241/7837/6510/41/6506/79689/286133"
"GO:0007162","negative regulation of cell adhesion",216,-0.400678731560948,-1.63696465538117,0.000300792301300271,0.0062925944568547,0.00500595413110934,2816,"tags=38%, list=21%, signal=31%","6688/8573/182/8763/23513/81/10859/2615/375056/23376/9306/301/5140/7045/23654/5361/84868/11170/25/865/10288/7422/7040/57045/650/4092/2633/8764/114897/9314/652/942/3965/6693/91663/81848/23129/6776/80709/5777/861/864/3566/84695/4855/395/6376/8654/3620/1840/1843/5580/11326/6714/10631/11006/3559/7057/5270/5364/285/1277/284/604/4323/4653/80139/5074/10391/1545/4313/55558/10875/3339/5365/4851/5133/3371/6366/168002/6695/2048/2192"
"GO:0009259","ribonucleotide metabolic process",304,0.310010007664374,1.46783371540447,0.000304319468496673,0.00633401053441364,0.00503890190582644,2334,"tags=28%, list=17%, signal=24%","4879/84618/5744/11165/8870/368/4860/318/3704/572/65990/4878/4713/706/513/51024/3094/2645/4695/3692/4728/30833/30968/4716/54541/402/22978/226/2987/4702/8459/4722/514/64223/9551/517/5223/518/54539/65018/4725/93974/7371/79621/669/4726/230/2027/4830/4696/4700/4710/4694/2597/516/5901/5236/353/4723/4717/51548/9414/790955/509/10476/4712/4731/26471/522/4832/4707/6390/9556/4718/55753/83549/4720/84833/55967/506/4709/374291/4706/4708/4354/7167"
"GO:0001655","urogenital system development",42,-0.602733802110506,-1.93446126671308,0.000307882550330265,0.00638389803222678,0.00507858895819898,1399,"tags=33%, list=10%, signal=30%","9420/5914/6662/7474/5176/4313/655/2735/4851/2049/3400/3371/130497/2048"
"GO:0006164","purine nucleotide biosynthetic process",165,0.366864864127282,1.62993382553124,0.00031557310879963,0.00651866867007235,0.00518580318214128,2380,"tags=35%, list=18%, signal=29%","4879/318/65990/4878/4713/27231/513/349565/4695/4728/30968/4716/226/2987/4702/4722/514/9551/517/518/54539/65018/4725/93974/4726/4830/93100/4696/4700/4710/4694/125061/516/353/4723/4717/790955/509/10476/4712/4731/522/4832/4707/6390/9556/4718/4720/84833/55967/506/4709/374291/4706/4708/1716/5465"
"GO:0072210","metanephric nephron development",28,-0.665065893919496,-1.94198517834274,0.000323951708876117,0.00666658516687166,0.00530347534475858,1929,"tags=43%, list=14%, signal=37%","6772/652/3913/6662/5159/5310/6943/6299/5156/55083/1958/130497"
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus",21,-0.706781778931718,-1.93114862979765,0.000331612729018457,0.00671159309628294,0.00533928054906881,1077,"tags=38%, list=8%, signal=35%","9289/153090/25960/6091/11117/1634/7148/147372"
"GO:0006958","complement activation, classical pathway",30,-0.647462664971665,-1.92667108015396,0.000329745559364758,0.00671159309628294,0.00533928054906881,1214,"tags=60%, list=9%, signal=55%","1191/3493/733/713/3502/714/3501/51279/3494/79987/710/716/718/730/715/720/721/3500"
"GO:0044849","estrous cycle",12,-0.801407780803872,-1.88767156477412,0.000328383078249607,0.00671159309628294,0.00533928054906881,1190,"tags=42%, list=9%, signal=38%","65010/1545/9612/3037/1958"
"GO:0032727","positive regulation of interferon-alpha production",22,-0.678006779930878,-1.86603155105469,0.000332269223436733,0.00671159309628294,0.00533928054906881,2776,"tags=59%, list=21%, signal=47%","1147/29110/1660/3665/6772/7099/7098/56829/64135/23586/3663/51284/51311"
"GO:0002768","immune response-regulating cell surface receptor signaling pathway",251,-0.379823141873178,-1.56614617257429,0.0003299945604973,0.00671159309628294,0.00533928054906881,2841,"tags=34%, list=21%, signal=28%","1997/11027/1147/4332/80381/10859/1445/22841/7128/9867/3815/7430/7070/29110/338382/9564/25/596/3984/3493/784/23228/64332/199920/10288/2212/27086/8398/3988/2822/5359/7100/2633/25800/7099/9111/9840/1240/57590/64581/123920/5338/2213/7410/5777/3071/5293/7409/148022/23607/5058/54923/2215/29760/3502/5142/9473/153090/5580/25865/8525/6714/728/3501/11006/7096/150372/3684/2359/100/4938/7462/719/3514/945/3494/7097/4340/10451/8013/5602/5074/2150/718/9572/3500"
"GO:1900746","regulation of vascular endothelial growth factor signaling pathway",19,-0.723443603698152,-1.90912534423584,0.000338880964100718,0.00674272447914759,0.0053640465300528,1077,"tags=42%, list=8%, signal=39%","9289/153090/25960/6091/11117/1634/7148/147372"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",85,-0.490398781694626,-1.77163542536867,0.000339969301469626,0.00674272447914759,0.0053640465300528,2428,"tags=40%, list=18%, signal=33%","351/84868/1660/1191/2212/7040/7099/942/64581/3965/2213/6693/7098/148022/90865/10417/6774/64170/120892/7096/64135/7057/7474/23586/177/1536/4776/4938/4940/7097/4939/9590/7291/2048"
"GO:1902107","positive regulation of leukocyte differentiation",148,-0.419522742490466,-1.64730130511125,0.000336654726270798,0.00674272447914759,0.0053640465300528,3181,"tags=39%, list=24%, signal=30%","5591/55193/9655/3635/6595/7124/54997/4254/6688/140685/6659/2124/5925/5530/301/6601/60/865/9308/64332/10288/9760/7040/7048/3059/4853/146850/9840/942/3965/6666/3707/3071/5896/861/864/5914/3566/9580/23476/7704/8111/11006/3559/177/1230/100/8792/920/558/604/4323/1435/57178/677/114548/2736/2353"
"GO:1903708","positive regulation of hemopoiesis",148,-0.419522742490466,-1.64730130511125,0.000336654726270798,0.00674272447914759,0.0053640465300528,3181,"tags=39%, list=24%, signal=30%","5591/55193/9655/3635/6595/7124/54997/4254/6688/140685/6659/2124/5925/5530/301/6601/60/865/9308/64332/10288/9760/7040/7048/3059/4853/146850/9840/942/3965/6666/3707/3071/5896/861/864/5914/3566/9580/23476/7704/8111/11006/3559/177/1230/100/8792/920/558/604/4323/1435/57178/677/114548/2736/2353"
"GO:0048638","regulation of developmental growth",233,-0.378988381456286,-1.55975990373514,0.000339501976016053,0.00674272447914759,0.0053640465300528,2338,"tags=26%, list=17%, signal=22%","6789/2395/25/596/3984/8153/8408/7046/27185/10018/27086/57678/7422/29882/23236/9254/4092/57731/51804/1906/79068/57142/10371/51393/8482/7852/6776/1954/393/861/56920/4624/5999/57698/2303/6774/3479/23566/7474/2258/56963/6696/10743/4593/10409/1435/55558/8614/2335/375790/4137/2735/5802/4851/4886/221476/9423/4666/7373/3481/57699"
"GO:0060993","kidney morphogenesis",69,-0.517814785681234,-1.81838778507444,0.000341270225462187,0.00674409102592061,0.00536513366041066,3400,"tags=51%, list=25%, signal=38%","26249/6608/54806/5311/153572/4609/183/6659/10269/5530/25937/8642/596/2650/7422/5087/7040/6772/650/9953/652/51804/255743/6662/25789/120892/10409/5310/655/6943/6299/3911/2719/55083/130497"
"GO:0035924","cellular response to vascular endothelial growth factor stimulus",59,-0.544716314123924,-1.87056520887766,0.000343304623229472,0.00675989031495731,0.00537770248504478,1160,"tags=29%, list=9%, signal=26%","5293/2277/9289/153090/25865/2324/3164/5159/25960/6091/11117/1634/2619/5156/4851/7148/147372"
"GO:0090101","negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",124,-0.445604884016403,-1.70008454973892,0.000345852942835574,0.00676515596041057,0.00538189146938033,2491,"tags=34%, list=18%, signal=28%","7157/7043/348093/51496/25/753/2022/4052/9863/57045/650/4092/23089/51341/51742/84312/81031/80312/200734/6498/161742/63976/9719/7474/10252/399473/8646/114990/54829/11117/7130/4035/6497/283149/4851/8483/2200/4856/6423/168002/91851/25884"
"GO:0009205","purine ribonucleoside triphosphate metabolic process",215,0.344479804517256,1.56703100413165,0.000346043783141206,0.00676515596041057,0.00538189146938033,2380,"tags=33%, list=18%, signal=27%","8870/368/318/3704/572/65990/4713/706/513/51024/2645/4695/3692/4728/30968/4716/54541/402/226/4702/4722/514/64223/9551/517/5223/518/54539/65018/4725/93974/669/4726/230/2027/4830/4696/4700/4710/4694/2597/516/5901/5236/4723/4717/51548/790955/509/10476/4712/4731/26471/522/4832/4707/6390/9556/4718/55753/4720/84833/55967/506/4709/374291/4706/4708/7167/5465"
"GO:0055123","digestive system development",95,-0.470730523529436,-1.72404457178208,0.000349096465345549,0.00680054822527237,0.00541004711419568,2437,"tags=38%, list=18%, signal=31%","7043/348093/8642/91461/596/4882/7040/6663/2300/688/1956/5125/1954/1281/57728/5919/639/6662/6714/8854/7474/55212/79827/100/5310/51339/2736/6943/1910/6299/5156/2735/4851/2049/6423/3481"
"GO:0000028","ribosomal small subunit assembly",18,0.713026184912688,2.05026451590377,0.000357641295721043,0.00690068705218014,0.00548971065801382,1610,"tags=61%, list=12%, signal=54%","27341/6208/6223/6193/6234/27349/6209/3921/51081/6232/2197"
"GO:0071280","cellular response to copper ion",14,0.765778592524513,2.03271608379211,0.000359939773909771,0.00690068705218014,0.00548971065801382,1492,"tags=50%, list=11%, signal=45%","1543/4502/6622/4493/84557/8678/3297"
"GO:0022604","regulation of cell morphogenesis",207,-0.390418367064394,-1.58507132385765,0.000358404366429154,0.00690068705218014,0.00548971065801382,2696,"tags=30%, list=20%, signal=24%","9203/10269/960/3815/1742/4343/7430/301/64098/348110/58480/50848/23654/5361/116985/3249/114793/23363/7422/29882/10458/29904/56990/11135/5064/91010/57465/7852/23129/10672/752/10810/2011/2245/4627/1627/2059/54751/1436/157285/4352/93663/89846/79784/6714/5028/4628/23136/7474/6678/5168/221472/5649/5364/6347/55558/2335/283149/5365/1902/2048/57699"
"GO:0002443","leukocyte mediated immunity",277,-0.372255634858295,-1.5561073604577,0.000356367722530311,0.00690068705218014,0.00548971065801382,2680,"tags=31%, list=20%, signal=25%","10859/55904/3554/81622/7133/3815/136/6844/23376/2624/10312/84868/1191/3493/5294/64332/2212/7040/6813/3665/4092/7099/733/146850/1636/64581/3965/713/5730/3140/118460/409/2213/6778/6693/2956/7098/5777/3071/8832/5293/7409/148022/2215/115727/6812/10417/3502/3566/4352/7454/602/3560/3383/5580/714/3501/64170/11006/8741/23586/177/51279/3684/7462/3514/3494/604/91543/8013/79987/114548/8284/710/51311/201294/716/2150/718/730/5133/715/720/721/3500"
"GO:0002764","immune response-regulating signaling pathway",409,-0.339964138083895,-1.4680126120006,0.000360540098086138,0.00690068705218014,0.00548971065801382,2776,"tags=29%, list=21%, signal=24%","1147/5587/51296/4332/80381/81790/10859/1445/23325/22841/81622/7128/9867/3815/7430/7070/2099/29110/338382/351/84868/9564/25/596/3984/3493/784/51114/3903/23228/64332/199920/10288/2212/27086/8398/3988/2822/5359/3920/7100/3665/2633/25800/7099/55601/9111/9840/57142/1240/57590/64581/123920/5338/409/2213/80216/4034/7410/7098/5777/3071/5293/7409/148022/23607/79132/5058/54923/2215/11025/29760/3502/5142/79168/9473/153090/5580/56829/3428/25865/8525/6714/728/3501/54941/11006/7096/64135/23586/150372/3684/6565/2359/100/4938/7462/719/3514/4940/945/3494/7097/51284/330/91543/4340/10451/8013/5602/5074/114548/6573/51311/10990/2150/718/5802/9572/3500"
"GO:0009165","nucleotide biosynthetic process",196,0.352324857621542,1.59411840427102,0.000366160811858617,0.00698384767983997,0.00555586751754667,2380,"tags=32%, list=18%, signal=27%","4879/4860/318/65990/4878/4713/27231/513/349565/9519/4695/4728/30968/4716/226/2987/4702/4722/514/9551/517/518/54539/65018/4725/93974/7371/4726/4830/93100/4696/4700/4710/4694/125061/516/353/4723/4717/790955/509/10476/1841/4712/4731/522/4832/4707/6390/9556/4718/83549/80308/4720/84833/55967/506/4709/374291/4706/4708/1716/5465"
"GO:0048562","embryonic organ morphogenesis",186,-0.403847947396983,-1.6234961853925,0.000367670732988529,0.00698829719576114,0.00555940724551734,2897,"tags=35%, list=21%, signal=28%","3091/84678/388591/6909/5916/6926/3212/23513/4646/2535/9935/2624/7043/348093/51684/57534/860/3249/7046/2022/7048/4853/652/80184/51804/1906/55084/25902/7289/3213/5978/1954/7703/121227/57728/4188/1969/4237/2303/6662/7474/55212/6678/8516/57216/4325/4647/23314/25861/4323/2202/84189/8076/655/7291/6943/5156/2735/4851/2200/9423/5754/220/130497/2048"
"GO:0051966","regulation of synaptic transmission, glutamatergic",43,-0.598464640336968,-1.93256358674565,0.000371287093375266,0.00699885022370712,0.00556780250667776,1242,"tags=35%, list=9%, signal=32%","6812/2918/9378/2905/57616/120892/85358/5649/5270/6347/57555/54413/5743/2898/4914"
"GO:0072009","nephron epithelium development",86,-0.50018375842483,-1.81063937945489,0.000371362754680679,0.00699885022370712,0.00556780250667776,3400,"tags=52%, list=25%, signal=39%","26249/6608/54806/4208/9788/5311/153572/4609/183/182/947/4643/25937/8642/596/7422/5087/7040/9863/6772/650/4853/9953/282679/652/51804/1906/255743/3913/23607/8826/2303/6662/25789/10409/26508/5310/6943/1910/6299/4851/3911/2719/55083/130497"
"GO:0009141","nucleoside triphosphate metabolic process",236,0.335122035562537,1.5476800788657,0.000372061639586915,0.00699885022370712,0.00556780250667776,2380,"tags=33%, list=18%, signal=27%","8870/368/318/3704/572/65990/4713/706/513/51024/79077/2645/9519/4695/3692/4728/30968/4716/54541/402/226/2987/4702/4722/514/64223/9551/517/5223/518/54539/65018/4725/93974/7371/669/4726/230/2027/4830/4696/4700/4710/4694/2597/516/5901/5236/4723/4717/51548/790955/509/10476/1841/4712/4731/26471/522/4832/4707/6390/9556/4718/55753/83549/4720/84833/55967/506/4709/374291/4706/4708/7167/1716/5465"
"GO:0010573","vascular endothelial growth factor production",28,-0.662469316630113,-1.93440320089283,0.000380127726381148,0.00712609306236441,0.00566902813280033,3015,"tags=61%, list=22%, signal=47%","7124/3572/3091/23213/136/9451/7040/55959/6095/6774/728/2324/719/1545/718/5743/147372"
"GO:0046034","ATP metabolic process",194,0.353415489615407,1.59839098716228,0.00038345476540288,0.00716392964442103,0.00569912830778413,2380,"tags=34%, list=18%, signal=28%","8870/368/318/572/65990/4713/706/513/51024/2645/4695/3692/4728/30968/4716/54541/402/226/4702/4722/514/64223/9551/517/5223/518/54539/65018/4725/93974/669/4726/230/2027/4696/4700/4710/4694/2597/516/5236/4723/4717/51548/790955/509/10476/4712/4731/26471/522/4707/6390/9556/4718/55753/4720/84833/55967/506/4709/374291/4706/4708/7167/5465"
"GO:0006163","purine nucleotide metabolic process",363,0.289327501196688,1.39471335628319,0.000408358162846604,0.00760324007966772,0.00604861338953241,2380,"tags=28%, list=18%, signal=24%","4879/84618/5744/11165/8870/368/4860/318/3704/572/65990/2766/4878/4713/27231/706/513/200035/51024/3094/349565/2645/4695/3692/9540/4728/30833/30968/4716/54541/402/22978/226/2987/4702/8459/4722/514/64223/9551/517/5223/518/32/54539/65018/4725/93974/25824/25796/669/4726/230/2027/4830/93100/23729/4696/4700/4710/4694/125061/2597/516/5901/5236/353/4723/4717/51548/9414/790955/9555/509/10476/4712/4731/51071/26471/522/4832/4707/6390/9556/4718/55753/4720/84833/55967/51181/506/4709/374291/4706/4708/4191/4354/3418/7167/9563/1716/10591/5465"
"GO:0035249","synaptic transmission, glutamatergic",64,-0.517490907885247,-1.79732255345602,0.000411283699180996,0.00760596949093504,0.00605078472088116,1718,"tags=33%, list=13%, signal=29%","1956/6509/9746/6812/2918/9378/2905/57616/5023/120892/85358/2892/5649/5270/6347/57030/57555/54413/5743/2898/4914"
"GO:0048705","skeletal system morphogenesis",152,-0.42021418132857,-1.65125171031969,0.000410534991687416,0.00760596949093504,0.00605078472088116,2486,"tags=36%, list=18%, signal=29%","158326/29123/7043/860/4882/7046/649/7422/7040/7048/652/51804/55512/85301/51741/25902/7289/79925/3213/1954/7703/1305/51715/6781/5914/1281/57728/64651/4209/4188/2303/6662/4054/4256/4325/338773/6660/23314/1277/7059/1311/4323/5310/6424/4313/655/6497/7291/5156/1490/25987/3911/3037/130497"
"GO:0006626","protein targeting to mitochondrion",93,0.414545304842386,1.68733651439243,0.000413644063461173,0.00762386398446619,0.00606502034569864,3420,"tags=46%, list=25%, signal=35%","140823/3305/706/196294/51024/10245/26519/25813/27429/10440/10452/10456/131118/65018/93974/131474/10651/59286/9049/23788/10425/26517/26521/26520/1459/100287932/54543/5880/29928/10134/92609/1678/29103/56993/29090/10055/23203/83943/84134/90580/56947/3308/9927"
"GO:0090151","establishment of protein localization to mitochondrial membrane",31,0.616469829644213,2.01045942983705,0.000420621682801701,0.00772645332770641,0.00614663335129155,3395,"tags=61%, list=25%, signal=46%","140823/26519/25813/10452/84233/10651/5018/23788/26517/26521/26520/54543/29928/1678/79568/56993/617/90580/3308"
"GO:0050768","negative regulation of neurogenesis",96,-0.476942328574286,-1.75053622922645,0.000428887755292809,0.00785194505843757,0.00624646591672716,2672,"tags=36%, list=20%, signal=29%","5925/5530/10500/2624/7070/7157/8408/7040/6663/57142/7832/10371/9682/5978/26022/393/23500/56920/1620/7474/2258/56963/6696/4776/8831/55558/655/6497/5802/4851/4168/9423/9572/3400/2048"
"GO:0006929","substrate-dependent cell migration",25,-0.674830993619214,-1.95006471756962,0.00043531574738763,0.00791765722840251,0.00629874198678945,1369,"tags=40%, list=10%, signal=36%","23607/3673/9353/57698/1464/6091/2335/9423/22801/2192"
"GO:0006939","smooth muscle contraction",74,-0.510930588179095,-1.80878910040302,0.000438734821355489,0.00791765722840251,0.00629874198678945,3019,"tags=45%, list=22%, signal=35%","5997/323/2149/6909/6926/143872/23213/3815/136/7442/150/55959/1906/255743/80852/1136/3673/148/219931/6525/5733/6915/6752/5023/100/1311/59/4638/1910/5743/4629/3778/3357"
